 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.03 
1556060866.13
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  65	  40	  67	  44	  66	
 204.8	  83	 131	  80	 129	  79	 134	  87	 133	
 409.6	 166	 261	 158	 256	 158	 266	 173	 264	
 819.2	 332	 523	 316	 513	 315	 533	 345	 528	
1638.4	 661	1042	 630	1022	 628	1061	 688	1053	
3276.8	1323	2086	1261	2047	1257	2125	1377	2107	
