 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.91 
1559971813.38
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  35	
 102.4	  45	  69	  43	  68	  43	  71	  47	  71	
 204.8	  89	 138	  85	 136	  86	 142	  94	 140	
 409.6	 177	 276	 169	 272	 171	 284	 187	 281	
 819.2	 353	 552	 338	 543	 342	 568	 373	 561	
1638.4	 704	1101	 675	1083	 681	1132	 744	1118	
3276.8	1406	2200	1348	2164	1361	2263	1487	2233	
