 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1562122553.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  66	  38	  64	  40	  68	  43	  67	
 204.8	  81	 133	  77	 129	  80	 136	  87	 133	
 409.6	 162	 265	 153	 257	 160	 272	 173	 266	
 819.2	 322	 527	 303	 511	 318	 540	 344	 529	
1638.4	 643	1053	 606	1021	 636	1080	 687	1057	
3276.8	1285	2105	1211	2042	1271	2158	1372	2113	
