 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1561499586.12
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 134	  77	 130	  81	 137	  88	 134	
 409.6	 164	 266	 154	 259	 162	 273	 175	 268	
 819.2	 326	 531	 308	 516	 322	 545	 348	 534	
1638.4	 648	1058	 612	1026	 640	1084	 691	1062	
3276.8	1296	2115	1223	2052	1281	2169	1382	2125	
