 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.70 
1565036285.52
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  79	 136	  86	 133	
 409.6	 158	 262	 149	 255	 157	 269	 170	 264	
 819.2	 315	 524	 296	 508	 314	 537	 340	 526	
1638.4	 628	1045	 590	1013	 626	1071	 676	1049	
3276.8	1259	2096	1185	2033	1256	2150	1358	2106	
