 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.95 
1563307732.16
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  37	  63	  38	  65	  41	  64	
 204.8	  78	 128	  73	 125	  75	 130	  82	 129	
 409.6	 155	 255	 146	 249	 149	 259	 164	 256	
 819.2	 309	 509	 290	 497	 298	 518	 326	 512	
1638.4	 618	1017	 580	 993	 596	1035	 652	1023	
3276.8	1232	2028	1156	1980	1189	2065	1300	2039	
