 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.80 
1555142622.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 335	 529	 318	 515	 325	 540	 352	 531	
1638.4	 669	1056	 636	1030	 650	1079	 702	1060	
3276.8	1332	2104	1266	2050	1293	2149	1396	2110	
