 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.76 
1562059102.52
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  66	  38	  64	  40	  68	  43	  67	
 204.8	  81	 132	  76	 128	  80	 136	  86	 133	
 409.6	 162	 264	 152	 256	 160	 271	 173	 265	
 819.2	 323	 529	 305	 513	 320	 542	 345	 531	
1638.4	 645	1055	 607	1023	 638	1082	 687	1059	
3276.8	1286	2105	1212	2041	1271	2157	1371	2112	
