 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.93 
1562456682.94
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  65	  42	  65	
 204.8	  78	 128	  74	 125	  75	 130	  82	 129	
 409.6	 156	 256	 147	 250	 150	 260	 165	 257	
 819.2	 312	 510	 294	 499	 300	 519	 328	 514	
1638.4	 622	1018	 586	 996	 598	1036	 655	1025	
3276.8	1245	2038	1173	1993	1197	2075	1311	2052	
