 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.63 
1557461942.61
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 129	  81	 136	  88	 133	
 409.6	 166	 264	 157	 256	 162	 270	 174	 265	
 819.2	 330	 526	 313	 511	 322	 538	 347	 528	
1638.4	 660	1051	 625	1022	 644	1074	 693	1054	
3276.8	1325	2109	1255	2051	1293	2159	1392	2118	
