 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557749623.36
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 129	  81	 135	  87	 133	
 409.6	 166	 264	 157	 256	 162	 269	 174	 264	
 819.2	 331	 528	 314	 513	 323	 540	 349	 530	
1638.4	 661	1053	 626	1024	 645	1077	 694	1057	
3276.8	1315	2097	1246	2039	1283	2144	1382	2103	
