 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1565970794.95
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   8	   5	   8	
  25.6	  10	  16	   9	  16	  10	  17	  10	  16	
  51.2	  19	  32	  18	  31	  19	  33	  21	  32	
 102.4	  39	  64	  36	  62	  37	  65	  41	  64	
 204.8	  77	 127	  71	 124	  74	 130	  81	 128	
 409.6	 152	 254	 142	 247	 148	 258	 162	 255	
 819.2	 304	 507	 284	 494	 296	 516	 323	 510	
1638.4	 605	1009	 565	 984	 588	1027	 642	1014	
3276.8	1209	2017	1129	1967	1175	2054	1282	2028	
