 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.80 
1554604550.57
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  67	  44	  66	
 204.8	  84	 132	  80	 129	  81	 135	  88	 132	
 409.6	 167	 264	 159	 257	 162	 269	 188	 265	
 819.2	 332	 525	 317	 513	 322	 536	 349	 527	
1638.4	 663	1047	 632	1023	 642	1068	 696	1051	
3276.8	1329	2100	1267	2051	1287	2144	1397	2108	
