 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.27 
1563112739.69
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  18	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 162	 266	 152	 258	 161	 273	 174	 268	
 819.2	 322	 530	 303	 514	 320	 544	 345	 533	
1638.4	 641	1057	 605	1025	 637	1085	 688	1062	
3276.8	1283	2115	1209	2051	1274	2170	1376	2125	
