 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.87 
1560894457.24
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 129	  81	 137	  87	 134	
 409.6	 164	 266	 154	 258	 161	 273	 174	 267	
 819.2	 326	 531	 308	 515	 322	 544	 347	 533	
1638.4	 651	1060	 615	1028	 643	1087	 693	1065	
3276.8	1307	2128	1234	2064	1291	2183	1393	2140	
