 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1562339046.14
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  81	 133	  77	 129	  80	 136	  87	 134	
 409.6	 162	 265	 152	 257	 160	 272	 173	 267	
 819.2	 323	 529	 304	 514	 319	 543	 345	 532	
1638.4	 642	1054	 605	1022	 635	1079	 686	1058	
3276.8	1279	2100	1205	2038	1265	2151	1367	2108	
