 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.48 
1563788238.41
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  76	 128	  80	 136	  86	 133	
 409.6	 159	 263	 150	 255	 159	 270	 171	 264	
 819.2	 318	 525	 299	 509	 316	 538	 341	 527	
1638.4	 638	1054	 600	1022	 635	1081	 685	1059	
3276.8	1272	2104	1198	2041	1267	2159	1368	2114	
