 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.21 
1564003191.72
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  79	 135	  86	 132	
 409.6	 159	 263	 149	 255	 158	 270	 171	 264	
 819.2	 316	 524	 298	 508	 315	 537	 340	 526	
1638.4	 630	1045	 593	1013	 627	1071	 678	1048	
3276.8	1259	2089	1186	2026	1255	2143	1355	2097	
