 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.15 
1555258601.04
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  17	  12	  17	
  51.2	  22	  34	  21	  33	  21	  35	  23	  34	
 102.4	  43	  67	  41	  65	  42	  69	  45	  67	
 204.8	  85	 133	  81	 130	  82	 137	  89	 134	
 409.6	 169	 267	 161	 260	 165	 273	 178	 268	
 819.2	 338	 534	 322	 520	 329	 546	 355	 537	
1638.4	 676	1066	 642	1040	 657	1092	 710	1072	
3276.8	1348	2127	1280	2073	1308	2176	1414	2137	
