 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.14 
1560629835.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  68	  43	  64	
 204.8	  86	 130	  82	 128	  81	 135	  86	 128	
 409.6	 171	 260	 164	 256	 161	 269	 172	 256	
 819.2	 340	 519	 327	 511	 320	 537	 344	 511	
1638.4	 680	1036	 654	1021	 640	1072	 686	1021	
3276.8	1357	2070	1306	2040	1278	2140	1370	2038	
