 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.82 
1563895277.63
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 160	 264	 151	 256	 159	 271	 172	 266	
 819.2	 317	 525	 299	 510	 316	 539	 341	 528	
1638.4	 635	1051	 598	1020	 633	1079	 683	1057	
3276.8	1269	2102	1194	2038	1264	2158	1365	2113	
