 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.68 
1563549734.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  21	  34	  22	  36	  24	  36	
 102.4	  45	  70	  42	  68	  44	  72	  47	  71	
 204.8	  89	 139	  84	 136	  87	 144	  94	 142	
 409.6	 176	 278	 168	 272	 173	 287	 187	 282	
 819.2	 352	 555	 335	 543	 344	 573	 372	 564	
1638.4	 703	1109	 669	1085	 688	1146	 744	1126	
3276.8	1403	2214	1335	2165	1372	2285	1484	2246	
