 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.89 
1562696533.12
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  35	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 134	
 409.6	 161	 264	 151	 256	 159	 271	 172	 265	
 819.2	 321	 527	 302	 511	 318	 541	 343	 529	
1638.4	 640	1053	 603	1021	 634	1079	 685	1056	
3276.8	1282	2109	1209	2045	1271	2163	1373	2118	
