 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.25 
1554922436.52
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 135	  88	 133	
 409.6	 168	 265	 160	 259	 163	 271	 176	 266	
 819.2	 334	 528	 318	 515	 325	 539	 351	 530	
1638.4	 671	1058	 638	1032	 652	1082	 704	1063	
3276.8	1338	2113	1273	2061	1300	2160	1406	2121	
