 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.81 
1565064342.47
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  79	 136	  86	 133	
 409.6	 159	 264	 149	 256	 158	 271	 171	 265	
 819.2	 316	 526	 298	 510	 316	 540	 341	 529	
1638.4	 631	1050	 594	1019	 629	1078	 681	1055	
3276.8	1261	2098	1186	2035	1257	2153	1360	2108	
