 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.76 
1565349868.46
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  75	 128	  79	 135	  86	 133	
 409.6	 158	 263	 148	 255	 158	 270	 170	 264	
 819.2	 315	 525	 296	 509	 315	 539	 340	 528	
1638.4	 627	1046	 589	1015	 626	1074	 677	1052	
3276.8	1256	2098	1181	2035	1257	2153	1358	2109	
