 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.81 
1561848305.57
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  22	  34	
 102.4	  43	  67	  41	  66	  42	  69	  45	  68	
 204.8	  85	 134	  80	 132	  84	 138	  88	 135	
 409.6	 169	 268	 160	 262	 167	 276	 176	 270	
 819.2	 338	 534	 320	 524	 332	 551	 352	 538	
1638.4	 675	1067	 639	1047	 664	1100	 702	1076	
3276.8	1348	2132	1276	2091	1326	2197	1402	2148	
