 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.26 
1560969386.39
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  66	  42	  65	
 204.8	  79	 128	  75	 125	  76	 131	  83	 129	
 409.6	 158	 256	 149	 250	 151	 260	 165	 257	
 819.2	 315	 511	 297	 500	 302	 520	 330	 514	
1638.4	 629	1021	 594	 998	 604	1040	 660	1027	
3276.8	1257	2040	1186	1994	1206	2077	1317	2051	
