 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.10 
1555793056.17
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  66	
 204.8	  84	 133	  80	 130	  82	 136	  88	 134	
 409.6	 168	 265	 160	 259	 163	 271	 176	 266	
 819.2	 335	 529	 318	 516	 326	 541	 351	 531	
1638.4	 669	1058	 635	1030	 650	1082	 702	1062	
3276.8	1334	2108	1266	2053	1295	2156	1398	2115	
