 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.87 
1561813919.43
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  65	  42	  65	
 204.8	  79	 128	  74	 125	  76	 130	  83	 129	
 409.6	 157	 256	 148	 250	 151	 260	 165	 257	
 819.2	 313	 509	 295	 498	 300	 519	 328	 512	
1638.4	 624	1018	 588	 995	 600	1037	 656	1024	
3276.8	1247	2034	1176	1988	1199	2072	1311	2046	
