 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.25 
1555988903.17
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  35	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 130	  82	 136	  88	 134	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 335	 529	 318	 516	 325	 541	 351	 531	
1638.4	 669	1057	 635	1029	 650	1081	 701	1061	
3276.8	1336	2111	1269	2057	1298	2159	1401	2119	
