 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.26 
1562363411.93
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  35	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  81	 133	  77	 129	  80	 136	  87	 134	
 409.6	 162	 265	 152	 257	 160	 272	 173	 267	
 819.2	 323	 530	 305	 515	 320	 544	 346	 533	
1638.4	 646	1059	 608	1028	 638	1087	 691	1065	
3276.8	1287	2113	1212	2050	1273	2167	1377	2123	
