 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.00 
1562890655.17
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 134	
 409.6	 161	 265	 152	 257	 160	 272	 173	 266	
 819.2	 321	 529	 303	 513	 319	 542	 344	 531	
1638.4	 641	1056	 604	1025	 637	1084	 687	1062	
3276.8	1280	2109	1206	2046	1272	2164	1372	2119	
