 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1560280440.74
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  38	  63	  38	  66	  42	  65	
 204.8	  80	 128	  76	 126	  76	 131	  83	 129	
 409.6	 160	 257	 151	 251	 152	 261	 166	 258	
 819.2	 318	 512	 300	 501	 304	 522	 332	 515	
1638.4	 636	1024	 600	1002	 607	1043	 664	1030	
3276.8	1269	2046	1199	2002	1213	2084	1326	2058	
