 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
5.57 
1560159176.75
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  35	
 102.4	  45	  69	  43	  68	  43	  71	  47	  70	
 204.8	  89	 138	  85	 136	  86	 142	  93	 140	
 409.6	 177	 275	 169	 271	 171	 283	 186	 280	
 819.2	 353	 551	 338	 542	 342	 568	 373	 560	
1638.4	 704	1099	 674	1080	 682	1131	 743	1115	
3276.8	1406	2196	1346	2158	1361	2258	1483	2228	
