 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.35 
1564097034.4
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  32	  21	  32	
 102.4	  42	  64	  40	  63	  40	  67	  42	  63	
 204.8	  83	 129	  80	 126	  79	 133	  84	 126	
 409.6	 166	 256	 159	 251	 157	 265	 167	 251	
 819.2	 331	 512	 318	 502	 314	 529	 334	 502	
1638.4	 661	1021	 634	1003	 626	1057	 667	1001	
3276.8	1320	2039	1267	2002	1249	2110	1331	1998	
