 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.92 
1562127109.51
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  81	 133	  77	 129	  81	 136	  87	 134	
 409.6	 162	 266	 153	 258	 161	 273	 174	 267	
 819.2	 324	 531	 306	 515	 321	 545	 347	 534	
1638.4	 647	1060	 610	1028	 641	1088	 692	1065	
3276.8	1292	2116	1218	2053	1279	2171	1381	2126	
