 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
28.65 
1554931125.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 136	  88	 133	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 337	 531	 321	 518	 327	 543	 354	 534	
1638.4	 671	1059	 638	1032	 651	1082	 704	1063	
3276.8	1342	2118	1277	2065	1304	2165	1409	2127	
