 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.16 
1555524213.2
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 167	 264	 159	 257	 162	 270	 175	 265	
 819.2	 333	 526	 316	 513	 324	 538	 349	 528	
1638.4	 667	1053	 633	1026	 648	1077	 699	1057	
3276.8	1328	2098	1261	2045	1291	2145	1390	2104	
