 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.03 
1554878353.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 135	  88	 133	
 409.6	 167	 264	 159	 257	 162	 269	 175	 264	
 819.2	 334	 527	 318	 514	 324	 538	 350	 528	
1638.4	 666	1052	 635	1026	 646	1074	 700	1055	
3276.8	1328	2096	1264	2044	1287	2140	1392	2101	
