 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.57 
1559912862.82
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  65	  38	  63	  38	  66	  42	  65	
 204.8	  80	 129	  76	 126	  76	 131	  83	 129	
 409.6	 160	 257	 151	 251	 152	 261	 166	 258	
 819.2	 319	 512	 302	 501	 304	 521	 332	 515	
1638.4	 637	1022	 602	1000	 607	1040	 662	1027	
3276.8	1272	2042	1202	1998	1212	2078	1323	2052	
