 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
13.51 
1562911787.53
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  23	  34	
 102.4	  43	  68	  41	  66	  42	  70	  45	  68	
 204.8	  85	 135	  81	 132	  84	 139	  89	 136	
 409.6	 170	 270	 161	 264	 168	 278	 177	 272	
 819.2	 339	 538	 320	 528	 335	 556	 354	 543	
1638.4	 675	1073	 639	1053	 667	1108	 705	1083	
3276.8	1350	2146	1276	2104	1333	2214	1410	2165	
