 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1562600486.27
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  78	 128	  74	 125	  75	 130	  82	 129	
 409.6	 156	 256	 147	 250	 150	 260	 165	 257	
 819.2	 312	 511	 294	 499	 300	 520	 329	 514	
1638.4	 623	1019	 586	 996	 598	1038	 656	1026	
3276.8	1242	2035	1169	1989	1194	2073	1309	2049	
