 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.81 
1566282541.36
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  67	
 204.8	  79	 132	  74	 128	  79	 135	  85	 133	
 409.6	 158	 263	 148	 255	 158	 270	 170	 265	
 819.2	 313	 524	 294	 507	 313	 537	 339	 526	
1638.4	 624	1044	 587	1011	 624	1070	 674	1048	
3276.8	1250	2090	1174	2024	1250	2143	1351	2098	
