 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.03 
1556088143.22
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 130	  82	 136	  89	 134	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 336	 530	 319	 516	 327	 543	 352	 533	
1638.4	 667	1054	 633	1026	 648	1077	 699	1057	
3276.8	1331	2105	1264	2050	1295	2153	1396	2112	
