 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.15 
1563053506.12
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  35	  22	  37	  24	  36	
 102.4	  45	  70	  43	  69	  44	  72	  47	  71	
 204.8	  89	 140	  85	 137	  87	 145	  94	 142	
 409.6	 178	 279	 169	 273	 174	 288	 188	 284	
 819.2	 355	 558	 338	 547	 347	 577	 376	 568	
1638.4	 708	1114	 674	1090	 692	1151	 748	1132	
3276.8	1413	2225	1346	2178	1382	2298	1494	2259	
