 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.60 
1563538613.33
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  76	 128	  80	 136	  86	 133	
 409.6	 160	 264	 150	 256	 159	 271	 172	 265	
 819.2	 318	 525	 299	 509	 316	 539	 341	 528	
1638.4	 635	1050	 598	1019	 632	1078	 682	1055	
3276.8	1270	2100	1195	2036	1264	2155	1364	2109	
