 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.27 
1562732312.31
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  39	  64	  37	  63	  38	  65	  41	  64	
 204.8	  78	 128	  73	 125	  75	 130	  82	 128	
 409.6	 156	 255	 147	 249	 150	 260	 164	 257	
 819.2	 310	 509	 292	 497	 299	 518	 327	 512	
1638.4	 618	1014	 581	 990	 595	1032	 651	1019	
3276.8	1236	2028	1163	1981	1189	2065	1301	2039	
