 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557528114.15
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 166	 263	 157	 256	 161	 269	 174	 264	
 819.2	 331	 527	 314	 513	 323	 540	 348	 529	
1638.4	 659	1050	 624	1021	 642	1074	 692	1053	
3276.8	1319	2103	1250	2044	1287	2150	1386	2109	
