 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.60 
1565049438.93
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  63	  40	  67	  42	  63	
 204.8	  83	 129	  80	 126	  79	 133	  84	 126	
 409.6	 165	 256	 159	 251	 157	 265	 167	 251	
 819.2	 330	 512	 317	 502	 314	 530	 334	 502	
1638.4	 659	1022	 632	1003	 626	1058	 666	1002	
3276.8	1316	2040	1263	2002	1250	2113	1329	2000	
