 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
14.84 
1564675068.59
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  66	  41	  69	  44	  67	
 204.8	  83	 133	  79	 131	  82	 138	  87	 135	
 409.6	 166	 267	 157	 261	 165	 275	 174	 269	
 819.2	 332	 532	 313	 522	 328	 549	 348	 537	
1638.4	 663	1064	 625	1044	 656	1099	 695	1073	
3276.8	1321	2123	1246	2081	1309	2191	1385	2140	
