 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.03 
1555109895.45
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  22	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  82	 135	  88	 133	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 335	 529	 319	 516	 326	 541	 352	 531	
1638.4	 669	1057	 637	1030	 650	1080	 702	1060	
3276.8	1333	2104	1267	2051	1294	2150	1397	2110	
