 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.84 
1560642000.38
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  35	  22	  36	  24	  36	
 102.4	  45	  70	  43	  69	  44	  72	  47	  71	
 204.8	  90	 139	  85	 137	  87	 144	  94	 142	
 409.6	 179	 279	 171	 273	 174	 288	 189	 283	
 819.2	 356	 556	 340	 546	 347	 574	 376	 565	
1638.4	 713	1112	 680	1091	 693	1147	 751	1130	
3276.8	1422	2220	1358	2178	1383	2290	1500	2256	
