 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.10 
1554447052.52
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  80	 129	  81	 134	  88	 132	
 409.6	 167	 263	 159	 257	 161	 269	 175	 265	
 819.2	 331	 524	 316	 512	 321	 535	 348	 526	
1638.4	 663	1050	 633	1026	 643	1071	 698	1054	
3276.8	1321	2091	1261	2043	1279	2133	1390	2098	
