 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.70 
1557352182.14
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 166	 264	 157	 257	 162	 270	 174	 265	
 819.2	 331	 527	 314	 512	 323	 539	 348	 529	
1638.4	 661	1053	 627	1024	 645	1077	 695	1057	
3276.8	1318	2099	1250	2041	1286	2146	1383	2105	
