 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557363116.9
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 136	  88	 133	
 409.6	 167	 265	 158	 258	 163	 271	 175	 266	
 819.2	 332	 528	 315	 514	 324	 541	 349	 530	
1638.4	 664	1056	 629	1027	 647	1080	 697	1060	
3276.8	1324	2106	1254	2048	1291	2154	1389	2113	
