 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.06 
1565009311.06
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  32	  66	  41	  69	  44	  67	
 204.8	  83	 133	  79	 131	  82	 138	  87	 135	
 409.6	 166	 266	 156	 261	 164	 275	 174	 268	
 819.2	 331	 531	 312	 521	 328	 548	 347	 536	
1638.4	 659	1059	 621	1038	 652	1092	 691	1067	
3276.8	1319	2121	1244	2079	1307	2188	1384	2137	
