 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.36 
1566299750.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  68	  40	  66	  42	  70	  44	  68	
 204.8	  83	 135	  79	 132	  83	 139	  88	 136	
 409.6	 166	 268	 157	 263	 165	 277	 175	 271	
 819.2	 331	 536	 313	 526	 330	 554	 350	 542	
1638.4	 662	1072	 625	1051	 660	1108	 700	1084	
3276.8	1320	2139	1246	2097	1317	2210	1396	2161	
