 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1564897560.26
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  75	 128	  79	 135	  86	 133	
 409.6	 158	 263	 149	 255	 158	 270	 171	 264	
 819.2	 316	 526	 297	 510	 315	 540	 341	 529	
1638.4	 630	1049	 593	1018	 629	1076	 680	1054	
3276.8	1258	2094	1182	2030	1255	2148	1356	2103	
