 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.18 
1560849707.75
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  18	  12	  17	
  51.2	  22	  34	  21	  34	  21	  35	  23	  35	
 102.4	  43	  68	  41	  67	  42	  70	  45	  69	
 204.8	  86	 136	  82	 133	  85	 140	  90	 137	
 409.6	 172	 271	 163	 266	 169	 279	 179	 273	
 819.2	 343	 540	 325	 531	 337	 557	 358	 546	
1638.4	 683	1078	 649	1059	 671	1112	 713	1088	
3276.8	1367	2156	1298	2119	1344	2225	1426	2178	
