 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1561924883.16
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  81	 133	  77	 129	  80	 136	  87	 133	
 409.6	 162	 265	 153	 257	 160	 271	 173	 266	
 819.2	 325	 531	 306	 515	 321	 544	 347	 533	
1638.4	 646	1057	 609	1025	 639	1084	 689	1061	
3276.8	1294	2115	1219	2052	1279	2169	1380	2124	
