 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.01 
1563793490.37
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  20	  33	  21	  35	  23	  34	
 102.4	  43	  68	  40	  66	  42	  70	  45	  68	
 204.8	  85	 135	  80	 132	  84	 139	  89	 136	
 409.6	 169	 270	 160	 265	 167	 279	 177	 273	
 819.2	 337	 538	 318	 527	 334	 555	 353	 543	
1638.4	 673	1074	 635	1053	 666	1109	 705	1085	
3276.8	1344	2145	1269	2104	1330	2216	1408	2166	
