 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.60 
1563608466.61
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  67	  38	  64	  40	  68	  43	  67	
 204.8	  80	 133	  76	 129	  80	 136	  86	 133	
 409.6	 160	 265	 151	 257	 159	 272	 172	 266	
 819.2	 318	 526	 299	 510	 316	 539	 341	 528	
1638.4	 635	1050	 597	1018	 631	1076	 681	1054	
3276.8	1267	2098	1192	2033	1261	2151	1361	2106	
