 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.20 
1564388529.02
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  24	  35	
 102.4	  44	  70	  42	  68	  43	  72	  47	  71	
 204.8	  88	 139	  84	 136	  86	 143	  93	 141	
 409.6	 175	 277	 166	 271	 172	 286	 185	 281	
 819.2	 350	 553	 332	 541	 342	 570	 370	 561	
1638.4	 698	1104	 664	1080	 684	1140	 738	1120	
3276.8	1393	2203	1324	2156	1363	2274	1473	2234	
